hotel_class,region_id,url,phone,details,address,type,id,name,region,street-address,postal-code,locality,full_address,latitude,longitude
3.5,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d88168-Reviews-Hyatt_Regency_Indianapolis-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '1 South Capitol Avenue', 'postal-code': '46204', 'locality': 'Indianapolis'}",hotel,88168,Hyatt Regency Indianapolis,IN,1 South Capitol Avenue,46204,Indianapolis,"1 South Capitol Avenue, Indianapolis, IN, 46204, USA",39.7667169,-86.1612003
2.5,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d656462-Reviews-Baymont_Inn_and_Suites_Indianapolis-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '1540 Brookville Crossing Way', 'postal-code': '46239', 'locality': 'Indianapolis'}",hotel,656462,Baymont Inn and Suites Indianapolis,IN,1540 Brookville Crossing Way,46239,Indianapolis,"1540 Brookville Crossing Way, Indianapolis, IN, 46239, USA",,
3.0,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d88188-Reviews-Holiday_Inn_Indianapolis_North_Carmel-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '251 Pennsylvania Parkway', 'postal-code': '46280', 'locality': 'Indianapolis'}",hotel,88188,Holiday Inn Indianapolis North/Carmel,IN,251 Pennsylvania Parkway,46280,Indianapolis,"251 Pennsylvania Parkway, Indianapolis, IN, 46280, USA",39.9309717,-86.152284
4.0,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d114631-Reviews-Canterbury_Hotel-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '123 South Illinois Street', 'postal-code': '46225', 'locality': 'Indianapolis'}",hotel,114631,Canterbury Hotel,IN,123 South Illinois Street,46225,Indianapolis,"123 South Illinois Street, Indianapolis, IN, 46225, USA",39.7652954,-86.159857
3.5,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d91509-Reviews-Marriott_Indianapolis_North-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '3645 River Crossing Pkwy', 'postal-code': '46240', 'locality': 'Indianapolis'}",hotel,91509,Marriott Indianapolis North,IN,3645 River Crossing Pkwy,46240,Indianapolis,"3645 River Crossing Pkwy, Indianapolis, IN, 46240, USA",39.9179119,-86.1036153
2.0,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d91602-Reviews-La_Quinta_Inn_Indianapolis_Airport_Lynhurst-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '5316 West Southern Ave.', 'postal-code': '46241-5510', 'locality': 'Indianapolis'}",hotel,91602,La Quinta Inn Indianapolis Airport Lynhurst,IN,5316 West Southern Ave.,46241-5510,Indianapolis,"5316 West Southern Ave., Indianapolis, IN, 46241-5510, USA",39.7292367,-86.2513679
2.0,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d653125-Reviews-Microtel_Inn_Suites_by_Wyndham_Indianapolis_Airport-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '5815 Rockville Road', 'postal-code': '46224', 'locality': 'Indianapolis'}",hotel,653125,Microtel Inn & Suites by Wyndham Indianapolis Airport,IN,5815 Rockville Road,46224,Indianapolis,"5815 Rockville Road, Indianapolis, IN, 46224, USA",39.7648955,-86.2602854
2.5,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d111624-Reviews-Hampton_Inn_Indianapolis_Dwtn_Across_from_Circle_Centre-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '105 S Meridian St', 'postal-code': '46225', 'locality': 'Indianapolis'}",hotel,111624,Hampton Inn Indianapolis Dwtn Across from Circle Centre,IN,105 S Meridian St,46225,Indianapolis,"105 S Meridian St, Indianapolis, IN, 46225, USA",39.765438,-86.1580457
3.0,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d634658-Reviews-Homewood_Suites_by_Hilton_Indianapolis_Northwest-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '4140 West 94th Street', 'postal-code': '46268', 'locality': 'Indianapolis'}",hotel,634658,Homewood Suites by Hilton Indianapolis Northwest,IN,4140 West 94th Street,46268,Indianapolis,"4140 West 94th Street, Indianapolis, IN, 46268, USA",39.9227814,-86.2311892
2.5,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d91441-Reviews-Baymont_Inn_Suites_Indianapolis_South-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '4402 East Creek View Road', 'postal-code': '46237', 'locality': 'Indianapolis'}",hotel,91441,Baymont Inn & Suites Indianapolis South,IN,4402 East Creek View Road,46237,Indianapolis,"4402 East Creek View Road, Indianapolis, IN, 46237, USA",,
2.5,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d224831-Reviews-Wingate_By_Wyndham_Indianapolis_Airport_Rockville_Rd-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '5797 Rockville Road', 'postal-code': '46224', 'locality': 'Indianapolis'}",hotel,224831,Wingate By Wyndham Indianapolis Airport-Rockville Rd.,IN,5797 Rockville Road,46224,Indianapolis,"5797 Rockville Road, Indianapolis, IN, 46224, USA",39.7649056,-86.2599279
2.5,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d91440-Reviews-La_Quinta_Inn_Suites_Indianapolis_South-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '5120 Victory Dr.', 'postal-code': '46203', 'locality': 'Indianapolis'}",hotel,91440,La Quinta Inn & Suites Indianapolis South,IN,5120 Victory Dr.,46203,Indianapolis,"5120 Victory Dr., Indianapolis, IN, 46203, USA",39.7025564,-86.0803286
2.5,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d1514254-Reviews-Fairfield_Inn_Suites_Indianapolis_Downtown-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '501 West Washington Street', 'postal-code': '46204', 'locality': 'Indianapolis'}",hotel,1514254,Fairfield Inn & Suites Indianapolis Downtown,IN,501 West Washington Street,46204,Indianapolis,"501 West Washington Street, Indianapolis, IN, 46204, USA",39.767237,-86.167272
3.5,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d224259-Reviews-Hilton_Indianapolis-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '120 West Market Street,', 'postal-code': '46204', 'locality': 'Indianapolis'}",hotel,224259,Hilton Indianapolis,IN,"120 West Market Street,",46204,Indianapolis,"120 West Market Street,, Indianapolis, IN, 46204, USA",39.7689298,-86.1606175
2.5,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d1201174-Reviews-Hampton_Inn_Suites_Indianapolis_Airport-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '9020 Hatfield Drive', 'postal-code': '46231', 'locality': 'Indianapolis'}",hotel,1201174,Hampton Inn & Suites Indianapolis-Airport,IN,9020 Hatfield Drive,46231,Indianapolis,"9020 Hatfield Drive, Indianapolis, IN, 46231, USA",39.6792616,-86.3221706
3.0,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d91596-Reviews-Courtyard_by_Marriott_Indianapolis_at_the_Capitol-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '320 North Senate Avenue', 'postal-code': '46204', 'locality': 'Indianapolis'}",hotel,91596,Courtyard by Marriott Indianapolis at the Capitol,IN,320 North Senate Avenue,46204,Indianapolis,"320 North Senate Avenue, Indianapolis, IN, 46204, USA",39.7719362,-86.1638077
3.0,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d91491-Reviews-Drury_Inn_Indianapolis-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '9320 N Michigan Rd', 'postal-code': '46268', 'locality': 'Indianapolis'}",hotel,91491,Drury Inn Indianapolis,IN,9320 N Michigan Rd,46268,Indianapolis,"9320 N Michigan Rd, Indianapolis, IN, 46268, USA",39.9269038,-86.2300872
3.0,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d582252-Reviews-Homewood_Suites_by_Hilton_Indianapolis_Downtown-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '211 S Meridian St', 'postal-code': '46225', 'locality': 'Indianapolis'}",hotel,582252,Homewood Suites by Hilton Indianapolis-Downtown,IN,211 S Meridian St,46225,Indianapolis,"211 S Meridian St, Indianapolis, IN, 46225, USA",39.7638239,-86.1579657
2.5,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d120798-Reviews-Jameson_Inn_of_Indy_Castleton-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '8380 Kelly Lane', 'postal-code': '46250', 'locality': 'Indianapolis'}",hotel,120798,Jameson Inn of Indy Castleton,IN,8380 Kelly Lane,46250,Indianapolis,"8380 Kelly Lane, Indianapolis, IN, 46250, USA",39.9079203,-86.0789072
3.0,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d1456709-Reviews-Hilton_Garden_Inn_Indianapolis_South_Greenwood-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '5255 Noggle Way', 'postal-code': '46237', 'locality': 'Indianapolis'}",hotel,1456709,Hilton Garden Inn Indianapolis South/Greenwood,IN,5255 Noggle Way,46237,Indianapolis,"5255 Noggle Way, Indianapolis, IN, 46237, USA",,
3.0,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d120794-Reviews-Hyatt_Place_Indianapolis_Airport-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '5500 Bradbury Ave', 'postal-code': '46241', 'locality': 'Indianapolis'}",hotel,120794,Hyatt Place Indianapolis Airport,IN,5500 Bradbury Ave,46241,Indianapolis,"5500 Bradbury Ave, Indianapolis, IN, 46241, USA",39.7318533,-86.253584
2.5,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d224832-Reviews-Wingate_by_Wyndham_Indianapolis_Northwest-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '6240 InTech Commons Dr', 'postal-code': '46278', 'locality': 'Indianapolis'}",hotel,224832,Wingate by Wyndham Indianapolis Northwest,IN,6240 InTech Commons Dr,46278,Indianapolis,"6240 InTech Commons Dr, Indianapolis, IN, 46278, USA",39.8795281,-86.2708971
3.5,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d111623-Reviews-Embassy_Suites_Indianapolis_North-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '3912 Vincennes Rd', 'postal-code': '46268', 'locality': 'Indianapolis'}",hotel,111623,Embassy Suites Indianapolis North,IN,3912 Vincennes Rd,46268,Indianapolis,"3912 Vincennes Rd, Indianapolis, IN, 46268, USA",39.9158192,-86.2276244
2.5,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d91558-Reviews-La_Quinta_Inn_Indianapolis_East-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '7304 East 21st Street', 'postal-code': '46219', 'locality': 'Indianapolis'}",hotel,91558,La Quinta Inn Indianapolis East,IN,7304 East 21st Street,46219,Indianapolis,"7304 East 21st Street, Indianapolis, IN, 46219, USA",39.7975102,-86.0393666
4.0,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d88173-Reviews-Omni_Severin_Hotel-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '40 West Jackson Place', 'postal-code': '46225', 'locality': 'Indianapolis'}",hotel,88173,Omni Severin Hotel,IN,40 West Jackson Place,46225,Indianapolis,"40 West Jackson Place, Indianapolis, IN, 46225, USA",39.7638005,-86.1595718
3.0,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d1479845-Reviews-SpringHill_Suites_Indianapolis_Downtown-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '601 West Washington Street', 'postal-code': '46204', 'locality': 'Indianapolis'}",hotel,1479845,SpringHill Suites Indianapolis Downtown,IN,601 West Washington Street,46204,Indianapolis,"601 West Washington Street, Indianapolis, IN, 46204, USA",39.7668699,-86.1687718
3.0,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d1592809-Reviews-Courtyard_Indianapolis_Downtown-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '601 West Washington Street', 'postal-code': '46204', 'locality': 'Indianapolis'}",hotel,1592809,Courtyard Indianapolis Downtown,IN,601 West Washington Street,46204,Indianapolis,"601 West Washington Street, Indianapolis, IN, 46204, USA",39.7668699,-86.1687718
3.0,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d91527-Reviews-Residence_Inn_Indianapolis_Fishers-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '9765 Crosspoint Boulevard', 'postal-code': '46256', 'locality': 'Indianapolis'}",hotel,91527,Residence Inn Indianapolis Fishers,IN,9765 Crosspoint Boulevard,46256,Indianapolis,"9765 Crosspoint Boulevard, Indianapolis, IN, 46256, USA",39.9294182,-86.0302523
2.5,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d223833-Reviews-TownePlace_Suites_Indianapolis_Keystone-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '8468 Union Chapel Road', 'postal-code': '46240', 'locality': 'Indianapolis'}",hotel,223833,TownePlace Suites Indianapolis Keystone,IN,8468 Union Chapel Road,46240,Indianapolis,"8468 Union Chapel Road, Indianapolis, IN, 46240, USA",39.9101038,-86.1082097
3.0,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d91577-Reviews-Residence_Inn_Indianapolis_Downtown_on_the_Canal-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '350 W New York Street', 'postal-code': '46202', 'locality': 'Indianapolis'}",hotel,91577,Residence Inn Indianapolis Downtown on the Canal,IN,350 W New York Street,46202,Indianapolis,"350 W New York Street, Indianapolis, IN, 46202, USA",39.7724097,-86.1649041
3.5,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d88171-Reviews-Marriott_Indianapolis_East-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '7202 East 21st Street', 'postal-code': '46219', 'locality': 'Indianapolis'}",hotel,88171,Marriott Indianapolis East,IN,7202 East 21st Street,46219,Indianapolis,"7202 East 21st Street, Indianapolis, IN, 46219, USA",39.7974358,-86.0411882
2.5,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d1236866-Reviews-Hampton_Inn_Indianapolis_Northwest_Park_100-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '5860 West 73rd Street', 'postal-code': '46278', 'locality': 'Indianapolis'}",hotel,1236866,Hampton Inn Indianapolis Northwest - Park 100,IN,5860 West 73rd Street,46278,Indianapolis,"5860 West 73rd Street, Indianapolis, IN, 46278, USA",39.8855741,-86.2643183
3.0,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d1206274-Reviews-Drury_Inn_Suites_Indianapolis_Northeast-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '8180 N Shadeland Avenue', 'postal-code': '46250', 'locality': 'Indianapolis'}",hotel,1206274,Drury Inn & Suites Indianapolis Northeast,IN,8180 N Shadeland Avenue,46250,Indianapolis,"8180 N Shadeland Avenue, Indianapolis, IN, 46250, USA",39.9046652,-86.0433484
2.5,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d1008647-Reviews-Comfort_Suites_Indianapolis-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '4125 Kildeer Drive', 'postal-code': '46237', 'locality': 'Indianapolis'}",hotel,1008647,Comfort Suites Indianapolis,IN,4125 Kildeer Drive,46237,Indianapolis,"4125 Kildeer Drive, Indianapolis, IN, 46237, USA",,
4.0,37209,http://www.tripadvisor.com/Hotel_Review-g37209-d1762915-Reviews-JW_Marriott_Indianapolis-Indianapolis_Indiana.html,,,"{'region': 'IN', 'street-address': '10 South West Street', 'postal-code': '46204', 'locality': 'Indianapolis'}",hotel,1762915,JW Marriott Indianapolis,IN,10 South West Street,46204,Indianapolis,"10 South West Street, Indianapolis, IN, 46204, USA",39.766555,-86.1683398
4.0,50226,http://www.tripadvisor.com/Hotel_Review-g50226-d246937-Reviews-The_Blackwell-Columbus_Ohio.html,,,"{'region': 'OH', 'street-address': '2110 Tuttle Park Place', 'postal-code': '43210', 'locality': 'Columbus'}",hotel,246937,The Blackwell,OH,2110 Tuttle Park Place,43210,Columbus,"2110 Tuttle Park Place, Columbus, OH, 43210, USA",40.0042711,-83.0171502
4.0,42139,http://www.tripadvisor.com/Hotel_Review-g42139-d90003-Reviews-The_Westin_Detroit_Metropolitan_Airport-Detroit_Michigan.html,,,"{'region': 'MI', 'street-address': '2501 Worldgateway Place', 'postal-code': '48242', 'locality': 'Detroit'}",hotel,90003,The Westin Detroit Metropolitan Airport,MI,2501 Worldgateway Place,48242,Detroit,"2501 Worldgateway Place, Detroit, MI, 48242, USA",,
3.0,49022,http://www.tripadvisor.com/Hotel_Review-g49022-d1176230-Reviews-Hilton_Garden_Inn_Charlotte_Ayrsley-Charlotte_North_Carolina.html,,,"{'region': 'NC', 'street-address': '1920 Ayrsley Town Blvd', 'postal-code': '28273', 'locality': 'Charlotte'}",hotel,1176230,Hilton Garden Inn Charlotte/Ayrsley,NC,1920 Ayrsley Town Blvd,28273,Charlotte,"1920 Ayrsley Town Blvd, Charlotte, NC, 28273, USA",35.138137,-80.9307191
3.0,49022,http://www.tripadvisor.com/Hotel_Review-g49022-d223203-Reviews-Hilton_Garden_Inn_Charlotte_Uptown-Charlotte_North_Carolina.html,,,"{'region': 'NC', 'street-address': '508 E Martin Luther King Jr. Blvd', 'postal-code': '28202', 'locality': 'Charlotte'}",hotel,223203,Hilton Garden Inn Charlotte Uptown,NC,508 E Martin Luther King Jr. Blvd,28202,Charlotte,"508 E Martin Luther King Jr. Blvd, Charlotte, NC, 28202, USA",35.2206669,-80.8430059
3.5,49022,http://www.tripadvisor.com/Hotel_Review-g49022-d94166-Reviews-Charlotte_Marriott_Executive_Park-Charlotte_North_Carolina.html,,,"{'region': 'NC', 'street-address': '5700 Westpark Drive', 'postal-code': '28217', 'locality': 'Charlotte'}",hotel,94166,Charlotte Marriott Executive Park,NC,5700 Westpark Drive,28217,Charlotte,"5700 Westpark Drive, Charlotte, NC, 28217, USA",35.1594672,-80.8898446
2.0,49022,http://www.tripadvisor.com/Hotel_Review-g49022-d100566-Reviews-Sleep_Inn_University_Place-Charlotte_North_Carolina.html,,,"{'region': 'NC', 'street-address': '8525 North Tryon Street', 'postal-code': '28262', 'locality': 'Charlotte'}",hotel,100566,Sleep Inn University Place,NC,8525 North Tryon Street,28262,Charlotte,"8525 North Tryon Street, Charlotte, NC, 28262, USA",35.3049876,-80.751647
3.0,49022,http://www.tripadvisor.com/Hotel_Review-g49022-d100599-Reviews-Holiday_Inn_Charlotte_Center_City-Charlotte_North_Carolina.html,,,"{'region': 'NC', 'street-address': '230 N. College St.', 'postal-code': '28202', 'locality': 'Charlotte'}",hotel,100599,Holiday Inn Charlotte - Center City,NC,230 N. College St.,28202,Charlotte,"230 N. College St., Charlotte, NC, 28202, USA",35.2264499,-80.8398991
,42139,http://www.tripadvisor.com/Hotel_Review-g42139-d234922-Reviews-Oakwood_At_Riverfront-Detroit_Michigan.html,,,"{'region': 'MI', 'street-address': '100 Riverfront Drive', 'postal-code': '48226', 'locality': 'Detroit'}",hotel,234922,Oakwood At Riverfront,MI,100 Riverfront Drive,48226,Detroit,"100 Riverfront Drive, Detroit, MI, 48226, USA",42.324215,-83.0563
,42139,http://www.tripadvisor.com/Hotel_Review-g42139-d95306-Reviews-Detroit_Knights_Inn-Detroit_Michigan.html,,,"{'region': 'MI', 'street-address': '10501 E. Jefferson Ave. I-375', 'postal-code': '48214', 'locality': 'Detroit'}",hotel,95306,Detroit Knights Inn,MI,10501 E. Jefferson Ave. I-375,48214,Detroit,"10501 E. Jefferson Ave. I-375, Detroit, MI, 48214, USA",,
,42139,http://www.tripadvisor.com/Hotel_Review-g42139-d530320-Reviews-Viking_Motel-Detroit_Michigan.html,,,"{'region': 'MI', 'street-address': '2720 Grand River Avenue', 'postal-code': '48201', 'locality': 'Detroit'}",hotel,530320,Viking Motel,MI,2720 Grand River Avenue,48201,Detroit,"2720 Grand River Avenue, Detroit, MI, 48201, USA",42.3388903,-83.0639562
2.0,42139,http://www.tripadvisor.com/Hotel_Review-g42139-d95305-Reviews-A_Victory_Inn_Suites-Detroit_Michigan.html,,,"{'region': 'MI', 'street-address': '17729 Telegraph Rd', 'postal-code': '48219', 'locality': 'Detroit'}",hotel,95305,A Victory Inn & Suites,MI,17729 Telegraph Rd,48219,Detroit,"17729 Telegraph Rd, Detroit, MI, 48219, USA",42.4199576,-83.2770511
1.5,42139,http://www.tripadvisor.com/Hotel_Review-g42139-d95312-Reviews-Stay_Inn_Suites-Detroit_Michigan.html,,,"{'region': 'MI', 'street-address': '3250 East Jefferson Avenue', 'postal-code': '48207', 'locality': 'Detroit'}",hotel,95312,Stay Inn & Suites,MI,3250 East Jefferson Avenue,48207,Detroit,"3250 East Jefferson Avenue, Detroit, MI, 48207, USA",42.3412278,-83.0143546
,42139,http://www.tripadvisor.com/Hotel_Review-g42139-d1647936-Reviews-Cranbrook_Inn-Detroit_Michigan.html,,,"{'region': 'MI', 'street-address': '20500 James Couzens Fwy', 'postal-code': '48235', 'locality': 'Detroit'}",hotel,1647936,Cranbrook Inn,MI,20500 James Couzens Fwy,48235,Detroit,"20500 James Couzens Fwy, Detroit, MI, 48235, USA",42.443917,-83.2010696
,42139,http://www.tripadvisor.com/Hotel_Review-g42139-d1901088-Reviews-A_Victory_Inn_East_Dearborn-Detroit_Michigan.html,,,"{'region': 'MI', 'street-address': '9430 Michigan Avenue', 'postal-code': '48210', 'locality': 'Detroit'}",hotel,1901088,A Victory Inn-East Dearborn,MI,9430 Michigan Avenue,48210,Detroit,"9430 Michigan Avenue, Detroit, MI, 48210, USA",42.3281053,-83.1551531
2.5,42139,http://www.tripadvisor.com/Hotel_Review-g42139-d89995-Reviews-Milner_Hotel-Detroit_Michigan.html,,,"{'region': 'MI', 'street-address': '1538 Centre St', 'postal-code': '48226', 'locality': 'Detroit'}",hotel,89995,Milner Hotel,MI,1538 Centre St,48226,Detroit,"1538 Centre St, Detroit, MI, 48226, USA",42.3363514,-83.0472148
2.0,42139,http://www.tripadvisor.com/Hotel_Review-g42139-d605656-Reviews-Corktown_Inn-Detroit_Michigan.html,,,"{'region': 'MI', 'street-address': '1331 Trumbull St.', 'postal-code': '48216', 'locality': 'Detroit'}",hotel,605656,Corktown Inn,MI,1331 Trumbull St.,48216,Detroit,"1331 Trumbull St., Detroit, MI, 48216, USA",42.3270489,-83.0650929
,42139,http://www.tripadvisor.com/Hotel_Review-g42139-d89998-Reviews-The_Leland-Detroit_Michigan.html,,,"{'region': 'MI', 'street-address': '400 Bagley Avenue', 'postal-code': '48226', 'locality': 'Detroit'}",hotel,89998,The Leland,MI,400 Bagley Avenue,48226,Detroit,"400 Bagley Avenue, Detroit, MI, 48226, USA",42.3337412,-83.0543093
,42139,http://www.tripadvisor.com/Hotel_Review-g42139-d114654-Reviews-Shorecrest_Motor_Inn-Detroit_Michigan.html,,,"{'region': 'MI', 'street-address': '1316 E. Jefferson Ave.', 'postal-code': '48207', 'locality': 'Detroit'}",hotel,114654,Shorecrest Motor Inn,MI,1316 E. Jefferson Ave.,48207,Detroit,"1316 E. Jefferson Ave., Detroit, MI, 48207, USA",42.3333836,-83.0337213
